,aa_percent0_x,aa_percent1_x,aa_percent2_x,aa_percent3_x,aa_percent4_x,aa_percent5_x,aa_percent6_x,aa_percent7_x,aa_percent8_x,aa_percent9_x,aa_percent10_x,aa_percent11_x,aa_percent12_x,aa_percent13_x,aa_percent14_x,aa_percent15_x,aa_percent16_x,aa_percent17_x,aa_percent18_x,aa_percent19_x,aromacity_x,instability_x,flexibility_x,isoelectric_x,mol_extinct1_x,mol_extinct2_x,mw_x,gravy_x,ss_faction1_x,ss_faction2_x,ss_faction3_x,aa_percent0_y,aa_percent1_y,aa_percent2_y,aa_percent3_y,aa_percent4_y,aa_percent5_y,aa_percent6_y,aa_percent7_y,aa_percent8_y,aa_percent9_y,aa_percent10_y,aa_percent11_y,aa_percent12_y,aa_percent13_y,aa_percent14_y,aa_percent15_y,aa_percent16_y,aa_percent17_y,aa_percent18_y,aa_percent19_y,aromacity_y,instability_y,flexibility_y,isoelectric_y,mol_extinct1_y,mol_extinct2_y,mw_y,gravy_y,ss_faction1_y,ss_faction2_y,ss_faction3_y
Cixutumumab,0.08461538461538462,0.015384615384615385,0.03076923076923077,0.046153846153846156,0.03076923076923077,0.09230769230769231,0.007692307692307693,0.038461538461538464,0.05384615384615385,0.046153846153846156,0.023076923076923078,0.007692307692307693,0.03076923076923077,0.05384615384615385,0.038461538461538464,0.12307692307692308,0.08461538461538462,0.08461538461538462,0.03076923076923077,0.07692307692307693,0.13846153846153847,45.006923076923066,0.9971990358126722,8.557742881774903,36900,37025,14339.957999999986,-0.23923076923076933,0.3076923076923077,0.25384615384615383,0.2,0.07407407407407407,0.018518518518518517,0.05555555555555555,0.037037037037037035,0.018518518518518517,0.12037037037037036,0.009259259259259259,0.046296296296296294,0.037037037037037035,0.07407407407407407,0.0,0.018518518518518517,0.046296296296296294,0.07407407407407407,0.046296296296296294,0.12037037037037036,0.08333333333333333,0.05555555555555555,0.009259259259259259,0.05555555555555555,0.08333333333333333,39.77777777777776,1.0048526936026936,5.665278816223145,14440,14565,11478.514899999991,-0.43333333333333335,0.25925925925925924,0.3055555555555555,0.18518518518518517
Clazakizumab,0.08333333333333333,0.016666666666666666,0.058333333333333334,0.041666666666666664,0.025,0.10833333333333334,0.0,0.03333333333333333,0.025,0.09166666666666666,0.008333333333333333,0.041666666666666664,0.016666666666666666,0.041666666666666664,0.05,0.125,0.06666666666666667,0.075,0.03333333333333333,0.058333333333333334,0.11666666666666667,29.060833333333324,0.9977029172029171,4.728288078308105,32430,32555,13019.252399999985,-0.19583333333333333,0.31666666666666665,0.2916666666666667,0.22499999999999998,0.07272727272727272,0.01818181818181818,0.045454545454545456,0.01818181818181818,0.03636363636363636,0.09090909090909091,0.0,0.06363636363636363,0.045454545454545456,0.07272727272727272,0.00909090909090909,0.03636363636363636,0.045454545454545456,0.08181818181818182,0.03636363636363636,0.15454545454545454,0.08181818181818182,0.03636363636363636,0.00909090909090909,0.045454545454545456,0.09090909090909091,41.870909090909066,1.003870344177275,8.66579189300537,12950,13075,11763.96009999999,-0.3236363636363635,0.26363636363636367,0.32727272727272727,0.17272727272727273
Codrituzumab,0.0782608695652174,0.017391304347826087,0.043478260869565216,0.043478260869565216,0.02608695652173913,0.08695652173913043,0.008695652173913044,0.0,0.06956521739130435,0.06086956521739131,0.02608695652173913,0.0,0.02608695652173913,0.06086956521739131,0.02608695652173913,0.11304347826086956,0.12173913043478261,0.08695652173913043,0.02608695652173913,0.0782608695652174,0.13043478260869565,25.48965217391303,1.0014203728661277,7.915766716003418,29910,30035,12668.017599999992,-0.4078260869565216,0.27826086956521734,0.22608695652173913,0.20869565217391306,0.017857142857142856,0.017857142857142856,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.08035714285714286,0.026785714285714284,0.03571428571428571,0.044642857142857144,0.08035714285714286,0.008928571428571428,0.03571428571428571,0.08035714285714286,0.0625,0.044642857142857144,0.14285714285714285,0.07142857142857142,0.08928571428571429,0.008928571428571428,0.044642857142857144,0.08928571428571429,53.08660714285712,1.0023800277392512,8.662117195129394,12950,13075,12303.677599999988,-0.41071428571428575,0.29464285714285715,0.3392857142857143,0.14285714285714285
Coltuximab,0.06666666666666667,0.016666666666666666,0.05,0.03333333333333333,0.016666666666666666,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.058333333333333334,0.041666666666666664,0.025,0.041666666666666664,0.041666666666666664,0.06666666666666667,0.016666666666666666,0.125,0.08333333333333333,0.09166666666666666,0.03333333333333333,0.08333333333333333,0.13333333333333333,25.20583333333332,1.0026778206778209,5.692334175109862,36900,37025,13262.506999999992,-0.5224999999999997,0.2833333333333333,0.29166666666666663,0.16666666666666666,0.0673076923076923,0.019230769230769232,0.028846153846153848,0.04807692307692308,0.019230769230769232,0.10576923076923077,0.019230769230769232,0.04807692307692308,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.009615384615384616,0.057692307692307696,0.038461538461538464,0.04807692307692308,0.15384615384615385,0.09615384615384616,0.038461538461538464,0.019230769230769232,0.0673076923076923,0.10576923076923077,69.0625,1.0024922305764412,8.05231075286865,21430,21555,11270.431799999995,-0.47500000000000003,0.23076923076923075,0.3269230769230769,0.19230769230769232
Concizumab,0.0743801652892562,0.01652892561983471,0.049586776859504134,0.049586776859504134,0.03305785123966942,0.10743801652892562,0.0,0.01652892561983471,0.024793388429752067,0.0743801652892562,0.024793388429752067,0.03305785123966942,0.024793388429752067,0.04132231404958678,0.06611570247933884,0.14049586776859505,0.06611570247933884,0.0743801652892562,0.024793388429752067,0.05785123966942149,0.11570247933884298,45.28429752066114,1.0005529336734695,5.334475898742675,26930,27055,13202.465199999988,-0.3561983471074379,0.2809917355371901,0.30578512396694213,0.2231404958677686,0.026785714285714284,0.017857142857142856,0.05357142857142857,0.03571428571428571,0.03571428571428571,0.09821428571428571,0.008928571428571428,0.05357142857142857,0.05357142857142857,0.10714285714285714,0.008928571428571428,0.008928571428571428,0.0625,0.07142857142857142,0.017857142857142856,0.13392857142857142,0.08035714285714286,0.07142857142857142,0.008928571428571428,0.044642857142857144,0.08928571428571429,46.88571428571426,1.0015710818307908,5.14906711578369,12950,13075,12077.513099999991,-0.12232142857142861,0.3214285714285714,0.3035714285714286,0.17857142857142855
Crenezumab,0.07142857142857142,0.017857142857142856,0.03571428571428571,0.03571428571428571,0.026785714285714284,0.13392857142857142,0.0,0.017857142857142856,0.026785714285714284,0.08035714285714286,0.017857142857142856,0.044642857142857144,0.026785714285714284,0.044642857142857144,0.044642857142857144,0.15178571428571427,0.0625,0.08035714285714286,0.017857142857142856,0.0625,0.10714285714285714,35.940178571428554,1.0006983356449377,6.431241035461425,21430,21555,11836.948999999991,-0.2214285714285714,0.2857142857142857,0.3571428571428571,0.20535714285714285,0.017857142857142856,0.017857142857142856,0.044642857142857144,0.03571428571428571,0.03571428571428571,0.08928571428571429,0.017857142857142856,0.044642857142857144,0.044642857142857144,0.07142857142857142,0.008928571428571428,0.017857142857142856,0.07142857142857142,0.0625,0.03571428571428571,0.15178571428571427,0.07142857142857142,0.08928571428571429,0.017857142857142856,0.05357142857142857,0.10714285714285714,49.99017857142856,1.0011516412390198,6.912042045593262,19940,20065,12293.631299999994,-0.32053571428571415,0.3125,0.3303571428571428,0.13392857142857142
Crizanlizumab,0.05737704918032787,0.01639344262295082,0.04918032786885246,0.05737704918032787,0.01639344262295082,0.11475409836065574,0.0,0.02459016393442623,0.07377049180327869,0.040983606557377046,0.03278688524590164,0.02459016393442623,0.02459016393442623,0.040983606557377046,0.040983606557377046,0.09836065573770492,0.07377049180327869,0.09836065573770492,0.03278688524590164,0.08196721311475409,0.13114754098360654,21.338524590163928,1.0036509692372524,7.891848945617675,36900,37025,13569.064299999993,-0.4942622950819673,0.29508196721311475,0.26229508196721313,0.1885245901639344,0.05405405405405406,0.018018018018018018,0.06306306306306306,0.036036036036036036,0.036036036036036036,0.09009009009009009,0.009009009009009009,0.04504504504504504,0.05405405405405406,0.06306306306306306,0.018018018018018018,0.02702702702702703,0.05405405405405406,0.07207207207207207,0.018018018018018018,0.15315315315315314,0.08108108108108109,0.04504504504504504,0.009009009009009009,0.05405405405405406,0.09909909909909911,54.20900900900901,1.006763772175537,4.868282508850096,14440,14565,11972.058099999991,-0.4855855855855857,0.25225225225225223,0.32432432432432434,0.17117117117117117
Dacetuzumab,0.07894736842105263,0.017543859649122806,0.017543859649122806,0.043859649122807015,0.02631578947368421,0.13157894736842105,0.008771929824561403,0.02631578947368421,0.03508771929824561,0.07894736842105263,0.008771929824561403,0.043859649122807015,0.02631578947368421,0.05263157894736842,0.05263157894736842,0.09649122807017543,0.06140350877192982,0.08771929824561403,0.03508771929824561,0.07017543859649122,0.13157894736842105,18.12192982456139,0.9952668934240363,8.986393165588382,33920,34045,12450.814399999994,-0.22894736842105262,0.32456140350877194,0.2982456140350877,0.21052631578947367,0.026785714285714284,0.017857142857142856,0.03571428571428571,0.017857142857142856,0.0625,0.08035714285714286,0.026785714285714284,0.044642857142857144,0.044642857142857144,0.0625,0.008928571428571428,0.026785714285714284,0.05357142857142857,0.07142857142857142,0.03571428571428571,0.16071428571428573,0.11607142857142858,0.0625,0.017857142857142856,0.026785714285714284,0.10714285714285714,42.904464285714276,0.9993603791030974,9.104176902770995,15470,15595,12253.531199999989,-0.34464285714285703,0.2767857142857143,0.3214285714285714,0.11607142857142858
Daclizumab,0.06896551724137931,0.017241379310344827,0.034482758620689655,0.05172413793103448,0.02586206896551724,0.10344827586206896,0.008620689655172414,0.02586206896551724,0.0603448275862069,0.04310344827586207,0.017241379310344827,0.02586206896551724,0.02586206896551724,0.0603448275862069,0.034482758620689655,0.11206896551724138,0.09482758620689655,0.08620689655172414,0.02586206896551724,0.07758620689655173,0.12931034482758622,29.608620689655154,1.0025472852692479,7.923180580139161,29910,30035,12774.03999999999,-0.4698275862068964,0.2844827586206896,0.26724137931034486,0.1810344827586207,0.05660377358490566,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.03773584905660377,0.07547169811320754,0.018867924528301886,0.04716981132075472,0.04716981132075472,0.0660377358490566,0.018867924528301886,0.009433962264150943,0.05660377358490566,0.0660377358490566,0.02830188679245283,0.16037735849056603,0.12264150943396226,0.04716981132075472,0.009433962264150943,0.05660377358490566,0.10377358490566038,48.92452830188679,0.9994052528227785,8.641422843933107,14440,14565,11467.69919999999,-0.2990566037735848,0.2641509433962264,0.3018867924528302,0.16037735849056606
Dalotuzumab,0.03418803418803419,0.017094017094017096,0.042735042735042736,0.02564102564102564,0.02564102564102564,0.10256410256410256,0.0,0.042735042735042736,0.05128205128205128,0.08547008547008547,0.0,0.03418803418803419,0.042735042735042736,0.05128205128205128,0.042735042735042736,0.11965811965811966,0.09401709401709402,0.07692307692307693,0.03418803418803419,0.07692307692307693,0.13675213675213677,17.052136752136743,0.9977242063492063,8.912512397766115,35410,35535,12992.419099999985,-0.3162393162393161,0.3418803418803419,0.29914529914529914,0.1452991452991453,0.017857142857142856,0.017857142857142856,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.09821428571428571,0.017857142857142856,0.05357142857142857,0.044642857142857144,0.07142857142857142,0.008928571428571428,0.026785714285714284,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.13392857142857142,0.0625,0.08928571428571429,0.017857142857142856,0.05357142857142857,0.10714285714285714,46.498214285714276,1.0000448451225152,7.972112083435059,19940,20065,12315.726099999994,-0.29464285714285693,0.3214285714285714,0.33035714285714285,0.13392857142857142
Daratumumab,0.06557377049180328,0.01639344262295082,0.040983606557377046,0.040983606557377046,0.05737704918032787,0.13114754098360656,0.0,0.02459016393442623,0.040983606557377046,0.09016393442622951,0.01639344262295082,0.03278688524590164,0.02459016393442623,0.040983606557377046,0.040983606557377046,0.12295081967213115,0.05737704918032787,0.08196721311475409,0.03278688524590164,0.040983606557377046,0.13114754098360656,37.37377049180326,0.9972534766118838,6.480065727233887,29450,29575,13179.66149999999,-0.054098360655737726,0.3278688524590164,0.3114754098360656,0.21311475409836067,0.08411214953271028,0.018691588785046728,0.028037383177570093,0.04672897196261682,0.037383177570093455,0.07476635514018691,0.0,0.04672897196261682,0.028037383177570093,0.08411214953271028,0.0,0.018691588785046728,0.07476635514018691,0.07476635514018691,0.056074766355140186,0.14018691588785046,0.08411214953271028,0.037383177570093455,0.018691588785046728,0.04672897196261682,0.10280373831775699,50.59999999999997,1.0021426141885326,8.067074012756347,18450,18575,11636.842299999993,-0.35887850467289706,0.27102803738317754,0.308411214953271,0.21495327102803735
Dectrekumab,0.075,0.016666666666666666,0.058333333333333334,0.03333333333333333,0.041666666666666664,0.10833333333333334,0.008333333333333333,0.03333333333333333,0.03333333333333333,0.075,0.025,0.03333333333333333,0.016666666666666666,0.041666666666666664,0.058333333333333334,0.10833333333333334,0.05,0.08333333333333333,0.041666666666666664,0.058333333333333334,0.14166666666666666,43.95083333333332,0.9935598455598456,6.8510538101196286,37930,38055,13365.858099999987,-0.18166666666666667,0.3333333333333333,0.26666666666666666,0.20833333333333331,0.07339449541284404,0.01834862385321101,0.027522935779816515,0.045871559633027525,0.03669724770642202,0.08256880733944955,0.0,0.05504587155963303,0.027522935779816515,0.09174311926605505,0.0,0.009174311926605505,0.07339449541284404,0.07339449541284404,0.05504587155963303,0.13761467889908258,0.07339449541284404,0.045871559633027525,0.01834862385321101,0.05504587155963303,0.11009174311926606,52.86972477064218,0.9993097619047621,8.057016944885255,19940,20065,11896.228599999991,-0.23119266055045867,0.30275229357798167,0.30275229357798167,0.21100917431192662
Denosumab,0.06557377049180328,0.01639344262295082,0.040983606557377046,0.03278688524590164,0.03278688524590164,0.13114754098360656,0.0,0.02459016393442623,0.03278688524590164,0.08196721311475409,0.02459016393442623,0.02459016393442623,0.03278688524590164,0.040983606557377046,0.040983606557377046,0.13934426229508196,0.08196721311475409,0.07377049180327869,0.03278688524590164,0.04918032786885246,0.11475409836065575,39.04999999999998,0.9986517067003794,6.446360206604003,30940,31065,13023.413299999987,-0.1377049180327869,0.29508196721311475,0.3278688524590164,0.20491803278688525,0.06481481481481481,0.018518518518518517,0.027777777777777776,0.046296296296296294,0.046296296296296294,0.1111111111111111,0.0,0.046296296296296294,0.027777777777777776,0.08333333333333333,0.0,0.0,0.06481481481481481,0.07407407407407407,0.08333333333333333,0.12962962962962962,0.08333333333333333,0.037037037037037035,0.009259259259259259,0.046296296296296294,0.10185185185185185,42.36120370370367,1.0021209716209718,9.3900297164917,12950,13075,11740.01499999999,-0.40740740740740733,0.2685185185185185,0.3055555555555556,0.19444444444444442
Derlotuximab,0.041666666666666664,0.016666666666666666,0.041666666666666664,0.025,0.016666666666666666,0.10833333333333334,0.0,0.03333333333333333,0.06666666666666667,0.08333333333333333,0.025,0.025,0.03333333333333333,0.058333333333333334,0.041666666666666664,0.14166666666666666,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.075,0.125,47.75749999999999,1.0005368940368942,9.27598514556885,35410,35535,13285.850099999989,-0.3991666666666664,0.3083333333333333,0.30833333333333335,0.175,0.08333333333333333,0.018518518518518517,0.009259259259259259,0.046296296296296294,0.018518518518518517,0.09259259259259259,0.009259259259259259,0.037037037037037035,0.046296296296296294,0.06481481481481481,0.018518518518518517,0.018518518518518517,0.046296296296296294,0.046296296296296294,0.018518518518518517,0.2037037037037037,0.08333333333333333,0.046296296296296294,0.018518518518518517,0.07407407407407407,0.1111111111111111,49.1546296296296,1.0021172438672439,8.0278772354126,22920,23045,11440.541299999993,-0.2694444444444443,0.25925925925925924,0.36111111111111105,0.21296296296296297
Dinutuximab,0.05309734513274336,0.017699115044247787,0.02654867256637168,0.05309734513274336,0.017699115044247787,0.10619469026548672,0.008849557522123894,0.035398230088495575,0.061946902654867256,0.061946902654867256,0.035398230088495575,0.035398230088495575,0.02654867256637168,0.04424778761061947,0.017699115044247787,0.1592920353982301,0.07079646017699115,0.07079646017699115,0.02654867256637168,0.07079646017699115,0.11504424778761062,31.685840707964577,1.0031438873626375,6.849121284484863,28420,28545,12287.600199999997,-0.3362831858407077,0.2831858407079646,0.327433628318584,0.20353982300884954,0.035398230088495575,0.017699115044247787,0.02654867256637168,0.04424778761061947,0.04424778761061947,0.08849557522123894,0.035398230088495575,0.02654867256637168,0.05309734513274336,0.10619469026548672,0.008849557522123894,0.02654867256637168,0.061946902654867256,0.04424778761061947,0.05309734513274336,0.1415929203539823,0.07964601769911504,0.07079646017699115,0.008849557522123894,0.02654867256637168,0.07964601769911504,53.67876106194689,1.0015209478021978,9.345546531677247,9970,10095,12323.801699999985,-0.3318584070796461,0.2831858407079646,0.3185840707964602,0.19469026548672566
Domagrozumab,0.06896551724137931,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.02586206896551724,0.11206896551724138,0.0,0.017241379310344827,0.034482758620689655,0.08620689655172414,0.02586206896551724,0.034482758620689655,0.02586206896551724,0.05172413793103448,0.04310344827586207,0.15517241379310345,0.06896551724137931,0.06896551724137931,0.02586206896551724,0.06896551724137931,0.12068965517241378,41.95948275862067,0.9995854472630175,8.0290376663208,28420,28545,12547.83219999999,-0.25948275862068965,0.2931034482758621,0.3275862068965517,0.21551724137931033,0.06542056074766354,0.018691588785046728,0.04672897196261682,0.018691588785046728,0.037383177570093455,0.08411214953271028,0.009345794392523364,0.04672897196261682,0.056074766355140186,0.04672897196261682,0.009345794392523364,0.0,0.056074766355140186,0.07476635514018691,0.028037383177570093,0.14953271028037382,0.11214953271028037,0.056074766355140186,0.018691588785046728,0.06542056074766354,0.12149532710280372,40.319626168224275,1.0007133138969873,8.603579902648928,21430,21555,11618.797099999992,-0.37850467289719614,0.27102803738317754,0.2897196261682243,0.14018691588785046
Drozitumab,0.08264462809917356,0.01652892561983471,0.049586776859504134,0.03305785123966942,0.024793388429752067,0.1487603305785124,0.0,0.024793388429752067,0.04132231404958678,0.06611570247933884,0.01652892561983471,0.03305785123966942,0.01652892561983471,0.04132231404958678,0.05785123966942149,0.10743801652892562,0.05785123966942149,0.08264462809917356,0.04132231404958678,0.05785123966942149,0.12396694214876033,33.73388429752064,0.9986971726190477,8.635943031311037,37930,38055,13047.38319999999,-0.2950413223140494,0.2975206611570248,0.30578512396694213,0.19834710743801653,0.09345794392523364,0.018691588785046728,0.056074766355140186,0.028037383177570093,0.018691588785046728,0.11214953271028037,0.009345794392523364,0.037383177570093455,0.018691588785046728,0.06542056074766354,0.0,0.04672897196261682,0.04672897196261682,0.056074766355140186,0.037383177570093455,0.14018691588785046,0.07476635514018691,0.07476635514018691,0.009345794392523364,0.056074766355140186,0.08411214953271028,35.22990654205605,1.0029701166180758,4.749091148376464,14440,14565,11153.021999999994,-0.2925233644859811,0.2616822429906542,0.34579439252336447,0.18691588785046728
Duligotuzumab,0.10743801652892562,0.01652892561983471,0.049586776859504134,0.05785123966942149,0.024793388429752067,0.12396694214876033,0.008264462809917356,0.024793388429752067,0.024793388429752067,0.0743801652892562,0.01652892561983471,0.01652892561983471,0.01652892561983471,0.04132231404958678,0.049586776859504134,0.11570247933884298,0.06611570247933884,0.08264462809917356,0.03305785123966942,0.049586776859504134,0.10743801652892562,26.198347107438003,0.9981787840136054,4.810477256774903,30940,31065,12925.164499999992,-0.15702479338842976,0.2892561983471075,0.2727272727272727,0.25619834710743805,0.06542056074766354,0.018691588785046728,0.04672897196261682,0.037383177570093455,0.04672897196261682,0.07476635514018691,0.0,0.056074766355140186,0.04672897196261682,0.056074766355140186,0.009345794392523364,0.009345794392523364,0.06542056074766354,0.08411214953271028,0.028037383177570093,0.14953271028037382,0.09345794392523364,0.04672897196261682,0.009345794392523364,0.056074766355140186,0.11214953271028036,52.096261682242975,1.0033379494655006,5.175383567810058,14440,14565,11616.77629999999,-0.35607476635514007,0.27102803738317754,0.29906542056074764,0.16822429906542055
Dupilumab,0.056,0.016,0.048,0.04,0.024,0.128,0.0,0.032,0.032,0.08,0.016,0.032,0.024,0.04,0.072,0.12,0.08,0.072,0.024,0.064,0.11199999999999999,31.39199999999998,0.9996200738916257,8.635620689392091,28420,28545,13639.036699999986,-0.36640000000000006,0.296,0.304,0.192,0.03571428571428571,0.017857142857142856,0.044642857142857144,0.03571428571428571,0.03571428571428571,0.09821428571428571,0.0,0.05357142857142857,0.03571428571428571,0.10714285714285714,0.017857142857142856,0.017857142857142856,0.0625,0.07142857142857142,0.03571428571428571,0.14285714285714285,0.0625,0.044642857142857144,0.008928571428571428,0.07142857142857142,0.11607142857142856,56.48848214285715,0.9997632917244569,5.175383567810058,17420,17545,12274.68579999999,-0.21339285714285708,0.3214285714285714,0.3214285714285714,0.1964285714285714
Durvalumab,0.0743801652892562,0.01652892561983471,0.04132231404958678,0.05785123966942149,0.04132231404958678,0.12396694214876033,0.0,0.01652892561983471,0.04132231404958678,0.08264462809917356,0.01652892561983471,0.03305785123966942,0.01652892561983471,0.049586776859504134,0.05785123966942149,0.10743801652892562,0.04132231404958678,0.08264462809917356,0.04132231404958678,0.05785123966942149,0.14049586776859505,42.33223140495866,0.9984019982993197,6.533380699157715,37930,38055,13410.83259999999,-0.3033057851239669,0.3223140495867769,0.2809917355371901,0.23140495867768596,0.06481481481481481,0.018518518518518517,0.037037037037037035,0.046296296296296294,0.037037037037037035,0.09259259259259259,0.0,0.046296296296296294,0.027777777777777776,0.09259259259259259,0.0,0.0,0.06481481481481481,0.07407407407407407,0.06481481481481481,0.1388888888888889,0.08333333333333333,0.037037037037037035,0.018518518518518517,0.05555555555555555,0.1111111111111111,39.50555555555552,1.0009997594997595,8.057016944885255,19940,20065,11831.072599999994,-0.36759259259259236,0.28703703703703703,0.2962962962962963,0.2037037037037037
Dusigitumab,0.06666666666666667,0.016666666666666666,0.03333333333333333,0.03333333333333333,0.016666666666666666,0.1,0.0,0.016666666666666666,0.041666666666666664,0.03333333333333333,0.041666666666666664,0.041666666666666664,0.025,0.06666666666666667,0.041666666666666664,0.10833333333333334,0.1,0.09166666666666666,0.03333333333333333,0.09166666666666666,0.14166666666666666,30.969999999999978,0.9983375160875161,8.553681373596195,38390,38515,13367.738399999993,-0.4741666666666664,0.2833333333333333,0.275,0.175,0.05405405405405406,0.018018018018018018,0.04504504504504504,0.02702702702702703,0.018018018018018018,0.11711711711711711,0.009009009009009009,0.04504504504504504,0.04504504504504504,0.08108108108108109,0.0,0.04504504504504504,0.06306306306306306,0.05405405405405406,0.02702702702702703,0.14414414414414414,0.0990990990990991,0.05405405405405406,0.018018018018018018,0.036036036036036036,0.07207207207207207,43.10090090090088,1.008340452847806,6.7551664352417,16960,17085,11624.699199999992,-0.3900900900900901,0.2522522522522523,0.36936936936936937,0.16216216216216217
Eculizumab,0.04918032786885246,0.01639344262295082,0.03278688524590164,0.05737704918032787,0.040983606557377046,0.09016393442622951,0.0,0.02459016393442623,0.040983606557377046,0.04918032786885246,0.02459016393442623,0.02459016393442623,0.03278688524590164,0.05737704918032787,0.040983606557377046,0.13114754098360656,0.08196721311475409,0.09836065573770492,0.040983606557377046,0.06557377049180328,0.14754098360655737,31.476229508196703,0.9988456595027392,5.341126060485839,39420,39545,13670.101699999988,-0.3180327868852458,0.31967213114754095,0.2786885245901639,0.18032786885245902,0.06542056074766354,0.018691588785046728,0.04672897196261682,0.028037383177570093,0.037383177570093455,0.102803738317757,0.0,0.056074766355140186,0.04672897196261682,0.08411214953271028,0.009345794392523364,0.04672897196261682,0.056074766355140186,0.06542056074766354,0.018691588785046728,0.11214953271028037,0.102803738317757,0.04672897196261682,0.009345794392523364,0.04672897196261682,0.09345794392523364,32.0308411214953,1.00164407191448,5.090409278869628,12950,13075,11387.58779999999,-0.22710280373831762,0.2803738317757009,0.3177570093457944,0.18691588785046725
Efalizumab,0.049586776859504134,0.01652892561983471,0.04132231404958678,0.04132231404958678,0.04132231404958678,0.11570247933884298,0.01652892561983471,0.024793388429752067,0.04132231404958678,0.0743801652892562,0.024793388429752067,0.03305785123966942,0.024793388429752067,0.049586776859504134,0.049586776859504134,0.09917355371900827,0.0743801652892562,0.0743801652892562,0.03305785123966942,0.0743801652892562,0.1487603305785124,22.552148760330564,0.9955359268707482,8.026587867736819,35410,35535,13587.067499999986,-0.359504132231405,0.3223140495867769,0.2727272727272727,0.19008264462809918,0.04672897196261682,0.018691588785046728,0.037383177570093455,0.028037383177570093,0.037383177570093455,0.08411214953271028,0.009345794392523364,0.056074766355140186,0.06542056074766354,0.07476635514018691,0.009345794392523364,0.009345794392523364,0.056074766355140186,0.08411214953271028,0.028037383177570093,0.14953271028037382,0.102803738317757,0.037383177570093455,0.009345794392523364,0.056074766355140186,0.10280373831775699,46.37196261682241,1.003613459669582,8.957575798034668,14440,14565,11664.953399999991,-0.416822429906542,0.27102803738317754,0.29906542056074764,0.1588785046728972
Eldelumab,0.04838709677419355,0.016129032258064516,0.04838709677419355,0.04032258064516129,0.04032258064516129,0.12903225806451613,0.008064516129032258,0.03225806451612903,0.03225806451612903,0.056451612903225805,0.04032258064516129,0.04838709677419355,0.016129032258064516,0.04032258064516129,0.056451612903225805,0.0967741935483871,0.06451612903225806,0.08870967741935484,0.03225806451612903,0.06451612903225806,0.13709677419354838,37.76862903225805,0.9956866459627329,6.769433021545409,33920,34045,13793.31169999999,-0.290322580645161,0.31451612903225806,0.29032258064516125,0.18548387096774194,0.06422018348623854,0.01834862385321101,0.03669724770642202,0.03669724770642202,0.045871559633027525,0.10091743119266056,0.0,0.05504587155963303,0.027522935779816515,0.08256880733944955,0.0,0.0,0.07339449541284404,0.06422018348623854,0.05504587155963303,0.1559633027522936,0.08256880733944955,0.03669724770642202,0.009174311926605505,0.05504587155963303,0.11009174311926606,42.064220183486206,1.0015599999999998,8.056888008117674,14440,14565,11706.92869999999,-0.25137614678899073,0.28440366972477066,0.3302752293577982,0.1834862385321101
Elotuzumab,0.06722689075630252,0.01680672268907563,0.058823529411764705,0.04201680672268908,0.03361344537815126,0.10084033613445378,0.0,0.04201680672268908,0.03361344537815126,0.08403361344537816,0.01680672268907563,0.05042016806722689,0.04201680672268908,0.04201680672268908,0.05042016806722689,0.11764705882352941,0.03361344537815126,0.06722689075630252,0.04201680672268908,0.058823529411764705,0.13445378151260504,40.29327731092436,0.998554761904762,4.955359840393065,37930,38055,13227.621599999988,-0.2941176470588235,0.32773109243697485,0.31092436974789917,0.21008403361344538,0.056074766355140186,0.018691588785046728,0.056074766355140186,0.018691588785046728,0.028037383177570093,0.08411214953271028,0.009345794392523364,0.056074766355140186,0.056074766355140186,0.04672897196261682,0.009345794392523364,0.0,0.056074766355140186,0.08411214953271028,0.028037383177570093,0.1308411214953271,0.102803738317757,0.07476635514018691,0.018691588785046728,0.06542056074766354,0.11214953271028037,32.1504672897196,0.9997461127308067,7.945486640930176,21430,21555,11679.923099999993,-0.3448598130841121,0.2897196261682243,0.27102803738317754,0.1308411214953271
